Spatial_x,Real_Psi,Imag_Psi,Prob_Density
-6.452905811623246,-0.7404748308692242,-0.360874963321661,0.6785337143032163
-6.432865731462925,-0.7337098738810077,-0.3939070060981586,0.693492908483699
-6.412825651302605,-0.7263556335044045,-0.4266226801524548,0.7095994175440484
-6.3927855711422845,-0.7184180163407037,-0.458995709699063,0.726801507725058
-6.3727454909819645,-0.7099033975336848,-0.49100009414943413,0.7450439262846219
-6.352705410821644,-0.7008186156493805,-0.5226101289944924,0.764268078968354
-6.332665330661323,-0.6911709671836426,-0.5538004264493623,0.7844122182130675
-6.312625250501002,-0.6809682007019204,-0.5845459358437094,0.805411641478609
-6.292585170340681,-0.6702185106159522,-0.6148219637413439,0.8271988990710276
-6.272545090180361,-0.6589305306023768,-0.6446041937728924,0.8497040107895304
-6.25250501002004,-0.6471133266685459,-0.6738687061656333,0.872854690701377
-6.23246492985972,-0.6347763898711064,-0.7025919969548032,0.8965765793227332
-6.212424849699399,-0.6219296286932027,-0.7307509968609438,0.920793482459728
-6.192384769539078,-0.6085833610864205,-0.7583230898181288,0.9454276159425584
-6.1723446893787575,-0.5947483061838639,-0.7852861311381907,0.9703998554665627
-6.152304609218437,-0.5804355756910187,-0.8116184652963575,0.9956299907377789
-6.132264529058117,-0.5656566649613267,-0.8372989433240071,1.0210369831066695
-6.112224448897796,-0.5504234437636144,-0.862306939794603,1.04653922586253
-6.092184368737476,-0.5347481467488331,-0.8866223693891027,1.0720548063524578
-6.072144288577155,-0.518643363623711,-0.9102257030276243,1.09750176908305
-6.052104208416834,-0.502122029039272,-0.933097983554319,1.1227983789596518
-6.032064128256513,-0.48519741220228385,-0.9552208409629381,1.1478633838177357
-6.012024048096192,-0.4678831062180212,-0.9765765071508044,1.1726162754030893
-5.991983967935872,-0.450193017172883,-0.9971478301893686,1.1969775479625895
-5.971943887775551,-0.4321413529656377,-1.0169182880998824,1.2208689536149673
-5.95190380761523,-0.4137426118962643,-1.0358720021231234,1.244213753681311
-5.93186372745491,-0.3950115710215643,-1.0539937494725071,1.2669369651680387
-5.9118236472945895,-0.3759632742868695,-1.0712689755603704,1.2889656016106696
-5.891783567134269,-0.3566130204434197,-1.0876838056875617,1.3102289075047562
-5.871743486973948,-0.33697635076108035,-1.1032250561869905,1.3306585855710429
-5.851703406813628,-0.31706903654627383,-1.1178802450121699,1.350189016124851
-5.831663326653307,-0.2969070664751674,-1.1316376017622432,1.368757467845091
-5.811623246492986,-0.27650663375227297,-1.14448607713545,1.3863042992659045
-5.791583166332665,-0.2558841231047796,-1.1564153518034384,1.4027731503437721
-5.771543086172345,-0.235056097623064,-1.1674158446992942,1.41811112348475
-5.751503006012024,-0.21403928545794745,-1.1774787207126307,1.4322689534504016
-5.731462925851703,-0.19285056638538184,-1.1865958977855597,1.4452011655966812
-5.711422845691383,-0.1715069582493653,-1.1947600534038418,1.4568662219375008
-5.6913827655310625,-0.1500256032939477,-1.2019646304780114,1.4672266545638555
-5.671342685370742,-0.1284237543953488,-1.2082038426097363,1.4762491859899294
