Real_Psi_X,Imag_Psi_Y,Gauge_Lambda_Z,Heat_Probability_C
-0.08489511250862135,-0.4127858389819575,0.7177177177177178,0.17759932899189
-0.08219812130268886,-0.4128138027485182,0.7187187187187187,0.17717176688538408
-0.0795042561076047,-0.4128247901658729,0.7197197197197197,0.17674523411472057
-0.07681361973950054,-0.41281884165374144,0.7207207207207207,0.17631972820182143
-0.0741263146347274,-0.4127959982282384,0.7217217217217217,0.1758952466745744
-0.07144244284657669,-0.41275630149875653,0.7227227227227228,0.1754717870668188
-0.06876210604202126,-0.4126997936648345,0.7237237237237237,0.17504934691833113
-0.06608540549847984,-0.4126265175130074,0.7247247247247247,0.1746279237748107
-0.06341244210060923,-0.412536516413641,0.7257257257257257,0.17420751518786542
-0.06074331633711493,-0.4124298343177501,0.7267267267267267,0.1737881187149976
-0.05807812829758947,-0.41230651575380006,0.7277277277277278,0.17336973191958982
-0.05541697766937423,-0.4121666058244927,0.7287287287287287,0.17295235237089068
-0.05275996373444388,-0.41201015020353665,0.7297297297297297,0.17253597764400064
-0.05010718536631459,-0.41183719513240163,0.7307307307307307,0.17212060531985807
-0.047458741026979966,-0.41164778741705765,0.7317317317317317,0.17170623298522503
-0.044814728763865865,-0.41144197442469876,0.7327327327327328,0.17129285823267335
-0.04217524620681494,-0.411219804080452,0.7337337337337337,0.1708804786605708
-0.03954039056509183,-0.4109813248640706,0.7347347347347347,0.1704690918730667
-0.036910258624413286,-0.4107265858066135,0.7357357357357357,0.1700586954800785
-0.03428494674400416,-0.4104556364871096,0.7367367367367368,0.16964928709727747
-0.03166455085367801,-0.410168527029208,0.7377377377377378,0.16924086434607524
-0.029049166450940786,-0.409865308097813,0.7387387387387387,0.16883342485360966
-0.026438888598118892,-0.4095460308957069,0.7397397397397397,0.16842696625273107
-0.02383381191951566,-0.409210747160157,0.7407407407407407,0.16802148618198878
-0.021234030598587042,-0.40885950915950975,0.7417417417417418,0.16761698228561697
-0.018639638375147736,-0.4084923696897719,0.7427427427427428,0.16721345221352155
-0.016050728542598484,-0.40810938207117664,0.7437437437437437,0.1668108936212658
