Position_X,Time_T,Probability_Heat
1.199999999999985,3.1500000000000004,0.007863029403289527
1.249999999999985,3.1500000000000004,0.08535357489460248
1.2999999999999847,3.1500000000000004,0.20205777438423128
1.3499999999999845,3.1500000000000004,0.2871844264797475
1.3999999999999844,3.1500000000000004,0.28909684630853544
1.4499999999999842,3.1500000000000004,0.20663498566462926
1.499999999999984,3.1500000000000004,0.0898191026841203
1.5499999999999838,3.1500000000000004,0.032851481430157176
1.5999999999999837,3.1500000000000004,0.0076065155730810794
1.6499999999999835,3.1500000000000004,0.00010600959843124604
1.6999999999999833,3.1500000000000004,0.011534128478436137
1.7499999999999831,3.1500000000000004,0.04008662352348697
1.799999999999983,3.1500000000000004,0.08125568357839603
1.8499999999999828,3.1500000000000004,0.12854161928602328
1.8999999999999826,3.1500000000000004,0.17447902112156163
1.9499999999999824,3.1500000000000004,0.21181538340703623
1.9999999999999822,3.1500000000000004,0.23465611548971999
2.049999999999982,3.1500000000000004,0.23939516799590616
2.099999999999982,3.1500000000000004,0.22528434873718162
2.1499999999999817,3.1500000000000004,0.1945514458057238
2.1999999999999815,3.1500000000000004,0.15204850881916282
2.2499999999999813,3.1500000000000004,0.1044858169728529
2.299999999999981,3.1500000000000004,0.05937247350058357
2.349999999999981,3.1500000000000004,0.023830883384169527
2.399999999999981,3.1500000000000004,0.003472282214303948
2.4499999999999806,3.1500000000000004,0.001510845470668587
2.4999999999999805,3.1500000000000004,0.01825624088700103
2.5499999999999803,3.1500000000000004,0.05106473872491344
2.59999999999998,3.1500000000000004,0.09475659856923925
2.64999999999998,3.1500000000000004,0.14243383644742585
2.6999999999999797,3.1500000000000004,0.18656926482588915
2.7499999999999796,3.1500000000000004,0.2201948700137238
2.7999999999999794,3.1500000000000004,0.23800190831177154
2.849999999999979,3.1500000000000004,0.23717903991403153
2.899999999999979,3.1500000000000004,0.21785617764727183
2.949999999999979,3.1500000000000004,0.18308397659220677
2.9999999999999787,3.1500000000000004,0.13835220272407367
-3.0,3.2,4.704053279283496e-08
-2.95,3.2,5.7455436498492496e-08
-2.9000000000000004,3.2,7.017622861055518e-08
-2.8500000000000005,3.2,8.571343918221066e-08
-2.8000000000000007,3.2,1.0469063102854598e-07
-2.750000000000001,3.2,1.2786942549179463e-07
-2.700000000000001,3.2,1.561800689800342e-07
-2.6500000000000012,3.2,1.9075876702185922e-07
-2.6000000000000014,3.2,2.329932841837319e-07
-2.5500000000000016,3.2,2.8457863993480627e-07
-2.5000000000000018,3.2,3.4758513572984195e-07
-2.450000000000002,3.2,4.2454144347590563e-07
-2.400000000000002,3.2,5.185360900147707e-07
-2.3500000000000023,3.2,6.333414105496305e-07
-2.3000000000000025,3.2,7.735649457023706e-07
-2.2500000000000027,3.2,9.448343582968968e-07
-2.200000000000003,3.2,1.154023291228323e-06
-2.150000000000003,3.2,1.4095272308873497e-06
-2.100000000000003,3.2,1.7216004475076743e-06
-2.0500000000000034,3.2,2.1027675350356547e-06
-2.0000000000000036,3.2,2.5683260670622085e-06
-1.9500000000000037,3.2,3.13696054216444e-06
-1.900000000000004,3.2,3.831492258439266e-06
-1.850000000000004,3.2,4.679795212327054e-06
-1.8000000000000043,3.2,5.715914779961018e-06
-1.7500000000000044,3.2,6.981434077652863e-06
-1.7000000000000046,3.2,8.527142838358601e-06
-1.6500000000000048,3.2,1.0415075781996929e-05
-1.600000000000005,3.2,1.2721002286578227e-05
-1.5500000000000052,3.2,1.5537467279388462e-05
-1.5000000000000053,3.2,1.8977505389868445e-05
-1.4500000000000055,3.2,2.317917742618479e-05
-1.4000000000000057,3.2,2.831111124022603e-05
-1.3500000000000059,3.2,3.4579269355391434e-05
-1.300000000000006,3.2,4.2235214965838503e-05
-1.2500000000000062,3.2,5.15862080507628e-05
-1.2000000000000064,3.2,6.3007536796226e-05
-1.1500000000000066,3.2,7.695757922778877e-05
-1.1000000000000068,3.2,9.399619953015093e-05
-1.050000000000007,3.2,0.00011480721736269992
-1.000000000000007,3.2,0.0001402258519434957
-0.9500000000000073,3.2,0.00017127224232914518
-0.9000000000000075,3.2,0.00020919238917709476
-0.8500000000000076,3.2,0.000255508161127019
-0.8000000000000078,3.2,0.00031207837273297386
-0.750000000000008,3.2,0.00038117338521819155
-0.7000000000000082,3.2,0.0004655662240427477
-0.6500000000000083,3.2,0.0005686438701520273
-0.6000000000000085,3.2,0.0006945431914145591
-0.5500000000000087,3.2,0.0008483169696551087
-0.5000000000000089,3.2,0.001036136686530826
-0.45000000000000906,3.2,0.0012655402067596893
-0.40000000000000924,3.2,0.001545734299098875
-0.3500000000000094,3.2,0.0018879641363021417
-0.3000000000000096,3.2,0.002305964603386917
-0.25000000000000977,3.2,0.002816511526796501
-0.20000000000000995,3.2,0.003440094947219154
-0.15000000000001013,3.2,0.004201741456866336
-0.1000000000000103,3.2,0.0051320186044924694
-0.05000000000001048,3.2,0.006268261678456404
-1.0658141036401503e-14,3.2,0.007656072102936342
