Position (x),Wave Amplitude (Psi)
-1.1362725450901803,0.10304957558587402
-1.1302605210420842,0.10429612792303261
-1.124248496993988,0.10555775933956094
-1.1182364729458918,0.10683465224146627
-1.1122244488977957,0.10812699124125329
-1.1062124248496994,0.10943496318461558
-1.1002004008016033,0.11075875717744933
-1.094188376753507,0.11209856461319449
-1.088176352705411,0.11345457920050596
-1.0821643286573146,0.11482699699126034
-1.0761523046092185,0.11621601640890052
-1.0701402805611222,0.11762183827712411
-1.0641282565130261,0.119044665848918
-1.0581162324649298,0.12048470483594494
-1.0521042084168337,0.12194216343828486
-1.0460921843687374,0.12341725237453675
-1.0400801603206413,0.12491018491228376
-1.034068136272545,0.12642117689892782
-1.028056112224449,0.12795044679289622
-1.0220440881763526,0.12949821569522676
-1.0160320641282565,0.13106470738153392
-1.0100200400801604,0.1326501483343626
-1.0040080160320641,0.13425476777593268
-0.9979959919839678,0.1358787977012798
-0.9919839679358717,0.13752247291179712
-0.9859719438877756,0.13918603104918287
-0.9799599198396796,0.14086971262979844
-0.973947895791583,0.14257376107944214
-0.9679358717434869,0.14429842276854307
-0.9619238476953909,0.14604394704778217
-0.9559118236472948,0.14781058628414245
-0.9498997995991982,0.1495985958973965
-0.9438877755511021,0.1514082343970344
-0.9378757515030061,0.15323976341963963
-0.93186372745491,0.15509344776671585
-0.9258517034068134,0.15696955544297203
-0.9198396793587174,0.15886835769506985
-0.9138276553106213,0.1607901290508413
-0.9078156312625252,0.16273514735897912
-0.9018036072144291,0.16470369382920827
-0.8957915831663326,0.1666960530729431
-0.8897795591182365,0.1687125131444359
-0.8837675350701404,0.17075336558242424
-0.8777555110220443,0.17281890545228126
-0.8717434869739478,0.17490943138867607
-0.8657314629258517,0.17702524563874975
-0.8597194388777556,0.17916665410581487
-0.8537074148296595,0.18133396639358235
-0.847695390781563,0.18352749585092404
-0.8416833667334669,0.18574755961717593
-0.8356713426853708,0.1879944786679909
-0.8296593186372747,0.1902685778617446
-0.8236472945891782,0.1925701859865036
-0.8176352705410821,0.1948996358075609
-0.811623246492986,0.19725726411554761
-0.8056112224448899,0.19964341177512568
-0.7995991983967938,0.20205842377426983
-0.7935871743486973,0.20450264927414608
-0.7875751503006012,0.2069764416595924
-0.7815631262525051,0.20948015859021216
-0.775551102204409,0.21201416205208357
-0.7695390781563125,0.2145788184100957
-0.7635270541082164,0.21717449846091683
-0.7575150300601203,0.21980157748660484
-0.7515030060120242,0.22246043530886483
-0.7454909819639277,0.22515145634396375
-0.7394789579158316,0.22787502965830841
-0.7334669338677355,0.23063154902469762
-0.7274549098196395,0.23342141297925284
-0.7214428857715429,0.23624502487903884
-0.7154308617234468,0.23910279296037992
-0.7094188376753507,0.2419951303978838
-0.7034068136272547,0.24492245536417734
-0.6973947895791581,0.2478851910903661
-0.691382765531062,0.25088376592722417
-0.685370741482966,0.25391861340712585
-0.6793587174348699,0.25699017230672516
-0.6733466933867738,0.2600988867103937
-0.6673346693386772,0.2632452060744267
-0.6613226452905812,0.26642958529202393
-0.6553106212424851,0.2696524847590596
-0.649298597194389,0.27291437044064515
-0.6432865731462925,0.27621571393849853
-0.6372745490981964,0.27955699255912747
-0.6312625250501003,0.2829386893828394
-0.6252505010020042,0.286361293333584
